,,UCP Wirelist Comparison,,,,,,,,,,,
,,,,,,,,,,  = deleted from latest version,,,
Before Workbook:,S:\Legal Drawings\Drawings\H0390_SHELL PERDIDO AC 857 BGC\ELECTRICAL\Archive\A.3\H0390-UCPWiringList_A.3.xlsx,,,,,,,Run Date: 4/27/2026 02:03 PM,,  = added to latest version,,,
After Workbook:,S:\Legal Drawings\Drawings\H0390_SHELL PERDIDO AC 857 BGC\ELECTRICAL\Archive\A.4\H0390-UCPWiringList_A.4.xlsx,,,,,,,,,  = connection attribute changed,,,
,,,,,,,,,,,,,
From,,,,,,,To,,,"
Previous Field Values","
Updated
?","
Stamp",
Device ID,Location,"Cable (W)
 Conductor (SC)
Jumper Clip (JC)",Wire No.,Wire ID,Gauge/Size,"Page/
Zone",Device ID,Location,"Page/
Zone",,,,
AF0183:05,BOP PANEL,WC4131,TY4080A26N,BLK,16,108.B7,XT0181:78,BOP PANEL,108.B5,,,,
AF0183:41,BOP PANEL,WC4131,TY4080A26SH,SH,16,108.B7,XT0181:79,BOP PANEL,108.B5,,,,
AF0182:10,BOP PANEL,WC4132,PDT4080A40N,BLK,16,108.C8,XT0181:81,BOP PANEL,108.C5,,,,
AF0182:45,BOP PANEL,WC4132,PDT4080A40P,WHT,16,108.C8,XT0181:80,BOP PANEL,108.C5,,,,
IEG0180:,BOP PANEL,WC4132,PDT4080A40SH,SH,16,108.C6,XT0181:82,BOP PANEL,108.C5,,,,
AF0182:12,BOP PANEL,WC4133,PDT4080A44N,BLK,16,108.D8,XT0181:84,BOP PANEL,108.D5,,,,
AF0182:47,BOP PANEL,WC4133,PDT4080A44P,WHT,16,108.D8,XT0181:83,BOP PANEL,108.D5,,,,
IEG0180:,BOP PANEL,WC4133,PDT4080A44SH,SH,16,108.D6,XT0181:85,BOP PANEL,108.D5,,,,
AF0182:14,BOP PANEL,WC4134,TT4080A47N,BLK,16,108.D8,XT0181:87,BOP PANEL,108.D5,,,,
AF0182:49,BOP PANEL,WC4134,TT4080A47P,WHT,16,108.D8,XT0181:86,BOP PANEL,108.D5,,,,
IEG0180:,BOP PANEL,WC4134,TT4080A47SH,SH,16,108.D6,XT0181:88,BOP PANEL,108.D5,,,,
AF0184:02,BOP PANEL,WC4135,PDT4070A24N,BLK,16,109.A7,XT0181:90,BOP PANEL,109.A5,,,,
AF0184:37,BOP PANEL,WC4135,PDT4070A24P,WHT,16,109.A7,XT0181:89,BOP PANEL,109.A5,,,,
IEG0180:,BOP PANEL,WC4135,PDT4070A24SH,SH,16,109.A6,XT0181:91,BOP PANEL,109.A5,,,,
AF0142:08,BOP PANEL,WC4136,TT4070A26N,BLK,16,109.B7,XT0181:93,BOP PANEL,109.B5,,,,
AF0142:43,BOP PANEL,WC4136,TT4070A26P,WHT,16,109.B7,XT0181:92,BOP PANEL,109.B5,,,,
IEG0140:,BOP PANEL,WC4136,TT4070A26SH,SH,16,109.B6,XT0181:94,BOP PANEL,109.B5,,,,
AF0183:12,BOP PANEL,WC4137,TY4070A26P,WHT,16,109.B7,XT0181:95,BOP PANEL,109.B5,,,,
AF0183:13,BOP PANEL,WC4137,TY4070A26N,BLK,16,109.B7,XT0181:96,BOP PANEL,109.B5,,,,
AF0183:45,BOP PANEL,WC4137,TY4070A26SH,SH,16,109.B7,XT0181:97,BOP PANEL,109.B5,,,,
AF0184:04,BOP PANEL,WC4138,TY4070A40N,BLK,16,109.C7,XT0181:99,BOP PANEL,109.C5,,,,
AF0184:39,BOP PANEL,WC4138,TY4070A40P,WHT,16,109.C7,XT0181:98,BOP PANEL,109.C5,,,,
IEG0180:,BOP PANEL,WC4138,TY4070A40SH,SH,16,109.C6,XT0181:100,BOP PANEL,109.C5,,,,
AF0184:06,BOP PANEL,WC4139,PDT4070A44N,BLK,16,109.D7,XT0181:102,BOP PANEL,109.D5,,,,
AF0184:41,BOP PANEL,WC4139,PDT4070A44P,WHT,16,109.D7,XT0181:101,BOP PANEL,109.D5,,,,
IEG0180:,BOP PANEL,WC4139,PDT4070A44SH,SH,16,109.D6,XT0181:103,BOP PANEL,109.D5,,,,
AF0184:08,BOP PANEL,WC4140,TT4070A47N,BLK,16,109.D7,XT0181:105,BOP PANEL,109.D5,,,,
AF0184:43,BOP PANEL,WC4140,TT4070A47P,WHT,16,109.D7,XT0181:104,BOP PANEL,109.D5,,,,
IEG0180:,BOP PANEL,WC4140,TT4070A47SH,SH,16,109.D6,XT0181:106,BOP PANEL,109.D5,,,,
XT0140:14,BOP PANEL,JC,0V,CLIP,---,30.A5,XT0140:15,BOP PANEL,30.A5,,,,
XT0140:15,BOP PANEL,JC,0V,CLIP,---,30.A5,XT0140:16,BOP PANEL,30.A5,,,,
XT0180:10,BOP PANEL,JC,0V,CLIP,---,30.D1,XT0180:9,BOP PANEL,30.D1,,,,
AF0140:00,BOP PANEL,SC,014000,WHT,16,98.A7,KA0532:11,BOP PANEL,98.A6,,,,
AF0140:02,BOP PANEL,SC,014002,WHT,16,99.A7,KA0533:21,BOP PANEL,99.A6,,,,
AF0140:04,BOP PANEL,SC,014004,WHT,16,101.A7,KA0532:21,BOP PANEL,101.A6,,,,
AF0140:06,BOP PANEL,SC,014006,WHT,16,97.A7,FU7427:LI,BOP PANEL,97.A6,,,,
AF0140:12,BOP PANEL,SC,014012,WHT,16,103.B7,FU7411:LI,BOP PANEL,103.B6,,,,
AF0140:14,BOP PANEL,SC,014014,WHT,16,96.A7,FU7412:LI,BOP PANEL,96.A6,,,,
AF0140:16,BOP PANEL,SC,AF0140N,WHT,20,30.A2,AU0140:COM,BOP PANEL,30.A2,,,,
AF0140:17,BOP PANEL,SC,L5621N,WHT,16,98.A7,XT0140:60,BOP PANEL,98.A5,,,,
AF0140:18,BOP PANEL,SC,SDY1200A10,WHT,16,99.A7,XT0140:72,BOP PANEL,99.A5,,,,
AF0140:19,BOP PANEL,SC,L5641N,WHT,16,101.A7,XT0140:84,BOP PANEL,101.A5,,,,
AF0140:20,BOP PANEL,SC,SDY1200A13N,WHT,16,97.A7,XT0140:54,BOP PANEL,97.A5,,,,
AF0140:23,BOP PANEL,SC,L5602N,WHT,16,103.B7,XT0140:12,BOP PANEL,103.C4,,,,
AF0140:24,BOP PANEL,SC,L5611N,WHT,16,96.A7,XT0140:48,BOP PANEL,96.A5,,,,
AF0140:34,BOP PANEL,SC,AF0140P,WHT,20,30.A2,AU0140:V+,BOP PANEL,30.A2,,,,
AF0140:35,BOP PANEL,SC,014035,WHT,16,98.A7,FU7415:LD,BOP PANEL,98.A6,,,,
AF0140:36,BOP PANEL,SC,014036,WHT,16,99.A7,FU7421:LD,BOP PANEL,99.A6,,,,
AF0140:37,BOP PANEL,SC,014037,WHT,16,101.A7,FU7406:LI,BOP PANEL,101.A6,,,,
AF0141:00,BOP PANEL,SC,T5631FO,WHT,16,94.B7,XT0140:41,BOP PANEL,94.B5,,,,
AF0141:01,BOP PANEL,SC,T5631FC,WHT,16,94.A7,XT0140:39,BOP PANEL,94.A5,,,,
AF0141:02,BOP PANEL,SC,T5632FO,WHT,16,92.B7,XT0140:29,BOP PANEL,92.B5,,,,
AF0141:03,BOP PANEL,SC,T5632FC,WHT,16,92.A7,XT0140:27,BOP PANEL,92.A5,,,,
AF0141:04,BOP PANEL,SC,ZSC1200A10,WHT,16,99.B7,XT0140:76,BOP PANEL,99.B5,,,,
AF0141:05,BOP PANEL,SC,VVFC560,WHT,16,103.B7,XT0140:10,BOP PANEL,103.B4,,,,
AF0141:06,BOP PANEL,SC,VVFO560,WHT,16,103.A7,XT0140:8,BOP PANEL,103.A4,,,,
AF0141:07,BOP PANEL,SC,LVFC561,WHT,16,96.B7,XT0572:1,BOP PANEL,96.B5,,,,
AF0141:08,BOP PANEL,SC,LVFO561,WHT,16,96.A7,XT0140:50,BOP PANEL,96.A5,,,,
AF0141:09,BOP PANEL,SC,SVFO562N,WHT,16,98.A7,XT0140:62,BOP PANEL,98.A5,,,,
AF0141:10,BOP PANEL,SC,SVFC562N,WHT,16,98.B7,XT0140:64,BOP PANEL,98.B5,,,,
AF0141:11,BOP PANEL,SC,DVFC564,WHT,16,101.B7,XT0140:88,BOP PANEL,101.B5,,,,
AF0141:12,BOP PANEL,SC,DVFO564,WHT,16,101.A7,XT0140:86,BOP PANEL,101.A5,,,,
AF0141:13,BOP PANEL,SC,ZSO1200A10,WHT,16,99.A7,XT0140:74,BOP PANEL,99.A5,,,,
AF0141:14,BOP PANEL,SC,ZSO1200A13,WHT,16,97.A7,XT0140:56,BOP PANEL,97.A5,,,,
AF0141:15,BOP PANEL,SC,ZSC1200A13,WHT,16,97.B7,XT0572:9,BOP PANEL,97.B5,,,,
AF0141:16,BOP PANEL,SC,0V,WHT,14,30.A3,XT0140:15,BOP PANEL,30.A5,,,,
AF0141:21,BOP PANEL,SC,014121,WHT,16,99.B7,KT0575:A2,BOP PANEL,99.B6,,,,
AF0141:24,BOP PANEL,SC,014124,WHT,16,96.B7,KT0571:A2,BOP PANEL,96.B6,,,,
AF0141:27,BOP PANEL,SC,KT0572A2,WHT,16,98.B7,KT0572:A2,BOP PANEL,98.B6,,,,
AF0141:28,BOP PANEL,SC,014128,WHT,16,101.B7,KT0573:A2,BOP PANEL,101.B6,,,,
AF0141:32,BOP PANEL,SC,014132,WHT,16,97.B7,KT0576:A2,BOP PANEL,97.B6,,,,
AF0141:33,BOP PANEL,SC,AF0141N,WHT,20,30.A3,AF0142:16,BOP PANEL,30.A3,,,,
AF0141:34,BOP PANEL,SC,FU0141,WHT,14,30.A3,FU0141:LD,BOP PANEL,30.B1,,,,
AF0141:35,BOP PANEL,SC,014135,WHT,16,94.B7,FU7404:LI,BOP PANEL,94.B6,,,,
AF0141:36,BOP PANEL,SC,014136,WHT,16,94.A7,FU7403:LI,BOP PANEL,94.A6,,,,
AF0141:37,BOP PANEL,SC,014137,WHT,16,92.B7,FU7431:LI,BOP PANEL,92.B6,,,,
AF0141:38,BOP PANEL,SC,014138,WHT,16,92.A7,FU7430:LI,BOP PANEL,92.A6,,,,
AF0141:39,BOP PANEL,SC,014139,WHT,16,99.B7,FU7423:LI,BOP PANEL,99.B6,,,,
AF0141:40,BOP PANEL,SC,014140,WHT,16,103.B7,FU7410:LI,BOP PANEL,103.B6,,,,
AF0141:41,BOP PANEL,SC,014141,WHT,16,103.A7,FU7409:LI,BOP PANEL,103.A6,,,,
AF0141:42,BOP PANEL,SC,014142,WHT,16,96.B7,FU7414:LI,BOP PANEL,96.B6,,,,
AF0141:43,BOP PANEL,SC,014143,WHT,16,96.A7,FU7413:LI,BOP PANEL,96.A6,,,,
AF0141:44,BOP PANEL,SC,014144,WHT,16,98.A7,FU7416:LI,BOP PANEL,98.A6,,,,
AF0141:45,BOP PANEL,SC,014145,WHT,16,98.B7,FU7417:LI,BOP PANEL,98.B6,,,,
AF0141:46,BOP PANEL,SC,014146,WHT,16,101.B7,FU7408:LI,BOP PANEL,101.B6,,,,
AF0141:47,BOP PANEL,SC,014147,WHT,16,101.A7,FU7407:LI,BOP PANEL,101.A6,,,,
AF0141:48,BOP PANEL,SC,014148,WHT,16,99.A7,FU7422:LI,BOP PANEL,99.A6,,,,
AF0141:49,BOP PANEL,SC,014149,WHT,16,97.A7,FU7428:LI,BOP PANEL,97.A6,,,,
AF0141:50,BOP PANEL,SC,014150,WHT,16,97.B7,FU7429:LI,BOP PANEL,97.B6,,,,
AF0141:51,BOP PANEL,SC,AF0141P,WHT,20,30.A3,AF0142:34,BOP PANEL,30.A3,,,,
AF0142:01,BOP PANEL,SC,014201,WHT,20,98.C7,AF0142:17,BOP PANEL,98.C7,,,,
AF0142:03,BOP PANEL,SC,014205,WHT,20,94.A7,AF0142:19,BOP PANEL,94.A7,,,,
AF0142:05,BOP PANEL,SC,014221,WHT,20,98.C7,AF0142:21,BOP PANEL,98.C7,,,,
AF0142:07,BOP PANEL,SC,AF014213,WHT,20,92.A7,AF0142:23,BOP PANEL,92.A7,,,,
AF0142:09,BOP PANEL,SC,014225,WHT,20,109.B7,AF0142:25,BOP PANEL,109.B7,,,,
AF0142:11,BOP PANEL,SC,014227,WHT,20,95.A6,AF0142:27,BOP PANEL,95.A6,,,,
AF0142:13,BOP PANEL,SC,014229,WHT,20,95.A6,AF0142:29,BOP PANEL,95.A6,,,,
AF0142:15,BOP PANEL,SC,014231,WHT,20,95.B6,AF0142:31,BOP PANEL,95.B6,,,,
AF0142:33,BOP PANEL,SC,AF0142N,WHT,20,30.A3,AF0143:16,BOP PANEL,30.A4,,,,
AF0142:51,BOP PANEL,SC,AF0142P,WHT,20,30.A3,AF0143:34,BOP PANEL,30.A4,,,,
AF0143:33,BOP PANEL,SC,AF0143N,WHT,14,30.A4,AF0145:16,BOP PANEL,30.A5,,,,
AF0143:51,BOP PANEL,SC,AF0143P,WHT,20,30.A4,AF0145:34,BOP PANEL,30.A5,,,,
AF0144:02,BOP PANEL,SC,014402,WHT,16,94.C7,FU7405:LI,BOP PANEL,94.C6,,,,
AF0144:06,BOP PANEL,SC,014406,WHT,16,92.B7,FU7432:LI,BOP PANEL,92.B6,,,,
AF0144:08,BOP PANEL,SC,014408,WHT,20,105.C7,KA21807:A1,BOP PANEL,105.C6,,,,
AF0144:10,BOP PANEL,SC,014410,WHT,20,105.C7,KA21808:A1,BOP PANEL,105.C6,,,,
AF0144:16,BOP PANEL,SC,0V,WHT,14,30.A5,XT0140:15,BOP PANEL,30.A5,,,,
AF0144:18,BOP PANEL,SC,L5672N,WHT,16,94.C7,XT0140:46,BOP PANEL,94.C5,,,,
AF0144:20,BOP PANEL,SC,L5682N,WHT,16,92.B7,XT0140:31,BOP PANEL,92.C5,,,,
AF0144:21,BOP PANEL,SC,014421,WHT,20,105.C7,KA21807:A2,BOP PANEL,105.C6,,,,
AF0144:22,BOP PANEL,SC,014422,WHT,20,105.C7,KA21808:A2,BOP PANEL,105.C6,,,,
AF0144:34,BOP PANEL,SC,FU0144,WHT,16,30.A5,FU0144:LD,BOP PANEL,30.C1,,,,
AF0145:01,BOP PANEL,SC,014517,WHT,20,106.A7,AF0145:17,BOP PANEL,106.A7,,,,
AF0145:03,BOP PANEL,SC,014519,WHT,20,106.B7,AF0145:19,BOP PANEL,106.B7,,,,
AF0145:05,BOP PANEL,SC,014521,WHT,20,101.C7,AF0145:21,BOP PANEL,101.C7,,,,
AF0145:07,BOP PANEL,SC,014507,WHT,20,107.B7,AF0145:23,BOP PANEL,107.B7,,,,
AF0145:09,BOP PANEL,SC,014525,WHT,20,99.C7,AF0145:25,BOP PANEL,99.C7,,,,
AF0145:11,BOP PANEL,SC,014527,WHT,20,99.C7,AF0145:27,BOP PANEL,99.C7,,,,
AF0145:33,BOP PANEL,SC,AF0145N,WHT,20,30.A5,AF0146:16,BOP PANEL,30.A6,,,,
AF0145:51,BOP PANEL,SC,AF0145P,WHT,20,30.A5,AF0146:34,BOP PANEL,30.A6,,,,
AF0146:01,BOP PANEL,SC,014617,WHT,20,95.C6,AF0146:17,BOP PANEL,95.C6,,,,
AF0146:03,BOP PANEL,SC,014619,WHT,20,95.C6,AF0146:19,BOP PANEL,95.C6,,,,
AF0146:05,BOP PANEL,SC,014621,WHT,20,93.A6,AF0146:21,BOP PANEL,93.A6,,,,
AF0146:07,BOP PANEL,SC,014623,WHT,20,93.A6,AF0146:23,BOP PANEL,93.A6,,,,
AF0146:09,BOP PANEL,SC,014625,WHT,20,93.B6,AF0146:25,BOP PANEL,93.B6,,,,
AF0146:11,BOP PANEL,SC,014627,WHT,20,93.C6,AF0146:27,BOP PANEL,93.C6,,,,
AF0146:13,BOP PANEL,SC,014629,WHT,20,93.C6,AF0146:29,BOP PANEL,93.C6,,,,
AF0146:15,BOP PANEL,SC,014631,WHT,20,93.D6,AF0146:31,BOP PANEL,93.D6,,,,
AF0146:33,BOP PANEL,SC,AF0146N,WHT,20,30.A6,AF0147:16,BOP PANEL,30.A6,,,,
AF0146:51,BOP PANEL,SC,AF0146P,WHT,20,30.A6,AF0147:34,BOP PANEL,30.A6,,,,
AF0180:00,BOP PANEL,SC,018000,WHT,20,105.A7,KA21804:A1,BOP PANEL,105.A6,,,,
AF0180:02,BOP PANEL,SC,018002,WHT,20,105.A7,KA21805:A1,BOP PANEL,105.B6,,,,
AF0180:04,BOP PANEL,SC,018004,WHT,20,105.B7,KA21806:A1,BOP PANEL,105.B6,,,,
AF0180:06,BOP PANEL,SC,018006,WHT,16,102.B7,FU7420:LI,BOP PANEL,102.B6,,,,
AF0180:08,BOP PANEL,SC,018008,WHT,16,100.A7,KA0533:14,BOP PANEL,100.A6,,,,
AF0180:16,BOP PANEL,SC,AU0180N,WHT,20,30.C2,AU0180:COM,BOP PANEL,30.C2,,,,
AF0180:17,BOP PANEL,SC,018017,WHT,20,105.A7,KA21804:A2,BOP PANEL,105.A6,,,,
AF0180:18,BOP PANEL,SC,018018,WHT,20,105.A7,KA21805:A2,BOP PANEL,105.B6,,,,
AF0180:19,BOP PANEL,SC,018019,WHT,20,105.B7,KA21806:A2,BOP PANEL,105.B6,,,,
AF0180:20,BOP PANEL,SC,BDY4070A22N,WHT,16,102.B7,XT0140:6,BOP PANEL,102.C4,,,,
AF0180:21,BOP PANEL,SC,SDY4070A30,WHT,16,100.A7,XT0180:30,BOP PANEL,100.A5,,,,
AF0180:34,BOP PANEL,SC,AU0180P,WHT,20,30.C2,AU0180:V+,BOP PANEL,30.C2,,,,
AF0180:39,BOP PANEL,SC,018039,WHT,16,100.A7,FU7424:LI,BOP PANEL,100.A6,,,,
AF0181:00,BOP PANEL,SC,S510,WHT,16,36.A7,XT0180:12,BOP PANEL,36.A5,,,,
AF0181:01,BOP PANEL,SC,S511,WHT,16,36.A7,XT0180:14,BOP PANEL,36.A5,,,,
AF0181:02,BOP PANEL,SC,ZSC5020A60N,WHT,16,104.A7,XT0180:2,BOP PANEL,104.A5,,,,
AF0181:03,BOP PANEL,SC,S541,WHT,16,36.B7,XT0180:16,BOP PANEL,36.B5,,,,
AF0181:04,BOP PANEL,SC,ZSO5020A60N,WHT,16,104.B7,XT0180:4,BOP PANEL,104.B5,,,,
AF0181:05,BOP PANEL,SC,S512B,WHT,16,36.C7,XT0180:18,BOP PANEL,36.C5,,,,
AF0181:06,BOP PANEL,SC,XY5020A11,WHT,16,105.D7,XT0180:6,BOP PANEL,105.D5,,,,
AF0181:07,BOP PANEL,SC,XY5020A14,WHT,16,105.D7,XT0180:8,BOP PANEL,105.D5,,,,
AF0181:08,BOP PANEL,SC,ZSO4070A22,WHT,16,102.A7,XT0140:2,BOP PANEL,102.A4,,,,
AF0181:09,BOP PANEL,SC,ZSC4070A22,WHT,16,102.B7,XT0140:4,BOP PANEL,102.B4,,,,
AF0181:10,BOP PANEL,SC,ZSC4070A30,WHT,16,100.B7,XT0180:34,BOP PANEL,100.B5,,,,
AF0181:11,BOP PANEL,SC,ZSO1190A20,WHT,16,91.B7,XT0180:25,BOP PANEL,91.B5,,,,
AF0181:12,BOP PANEL,SC,ZSC1190A20,WHT,16,91.A7,XT0180:23,BOP PANEL,91.A5,,,,
AF0181:13,BOP PANEL,SC,ZSO4070A30,WHT,16,100.A7,XT0180:32,BOP PANEL,100.A5,,,,
AF0181:16,BOP PANEL,SC,0V,WHT,14,30.C3,XT0180:10,BOP PANEL,30.D1,,,,
AF0181:27,BOP PANEL,SC,018127,WHT,16,100.B7,KT0574:A2,BOP PANEL,100.B6,,,,
AF0181:33,BOP PANEL,SC,AF0181N,WHT,20,30.C3,AF0182:16,BOP PANEL,30.C3,,,,
AF0181:34,BOP PANEL,SC,FU0181,WHT,14,30.C3,FU0181:LD,BOP PANEL,30.D1,,,,
AF0181:35,BOP PANEL,SC,018135,WHT,16,36.A7,FU0741:LD,BOP PANEL,36.A6,,,,
AF0181:36,BOP PANEL,SC,018136,WHT,16,36.A7,FU0742:LD,BOP PANEL,36.A6,,,,
AF0181:37,BOP PANEL,SC,018137,WHT,16,104.A7,FU0745:LI,BOP PANEL,104.A6,,,,
AF0181:38,BOP PANEL,SC,018138,WHT,16,36.B7,FU0743:LD,BOP PANEL,36.B6,,,,
AF0181:39,BOP PANEL,SC,018139,WHT,16,104.B7,FU0746:LI,BOP PANEL,104.B6,,,,
AF0181:40,BOP PANEL,SC,018140,WHT,16,36.C7,FU0744:LD,BOP PANEL,36.C6,,,,
AF0181:41,BOP PANEL,SC,018141,WHT,16,105.D7,FU0747:LI,BOP PANEL,105.D6,,,,
AF0181:42,BOP PANEL,SC,018142,WHT,16,105.D7,FU0748:LI,BOP PANEL,105.D6,,,,
AF0181:43,BOP PANEL,SC,018143,WHT,16,102.A7,FU7418:LI,BOP PANEL,102.A6,,,,
AF0181:44,BOP PANEL,SC,018144,WHT,16,102.B7,FU7419:LI,BOP PANEL,102.B6,,,,
AF0181:45,BOP PANEL,SC,018145,WHT,16,100.B7,FU7426:LI,BOP PANEL,100.B6,,,,
AF0181:46,BOP PANEL,SC,018146,WHT,16,91.B7,FU7402:LI,BOP PANEL,91.B6,,,,
AF0181:47,BOP PANEL,SC,018147,WHT,16,91.A7,FU7401:LI,BOP PANEL,91.A6,,,,
AF0181:48,BOP PANEL,SC,018148,WHT,16,100.A7,FU7425:LI,BOP PANEL,100.A6,,,,
AF0181:51,BOP PANEL,SC,AF0181P,WHT,20,30.C3,AF0182:34,BOP PANEL,30.C3,,,,
AF0182:00,BOP PANEL,SC,CC75601,WHT,16,36.B7,XT0181:1,BOP PANEL,36.B5,,,,
AF0182:01,BOP PANEL,SC,CC75602,WHT,16,36.B7,XT0181:2,BOP PANEL,36.C5,,,,
AF0182:02,BOP PANEL,SC,HIC1190A20AP,WHT,16,37.A7,XT0181:4,BOP PANEL,37.A5,,,,
AF0182:03,BOP PANEL,SC,HIC1190A20AN,WHT,16,37.A7,XT0181:5,BOP PANEL,37.A5,,,,
AF0182:05,BOP PANEL,SC,018221,WHT,20,108.A7,AF0182:21,BOP PANEL,108.A7,,,,
AF0182:07,BOP PANEL,SC,018223,WHT,20,108.B7,AF0182:23,BOP PANEL,108.B7,,,,
AF0182:09,BOP PANEL,SC,018225,WHT,20,91.A7,AF0182:25,BOP PANEL,91.A7,,,,
AF0182:11,BOP PANEL,SC,018227,WHT,20,108.C8,AF0182:27,BOP PANEL,108.C8,,,,
AF0182:13,BOP PANEL,SC,018229,WHT,20,108.D8,AF0182:29,BOP PANEL,108.D8,,,,
AF0182:15,BOP PANEL,SC,018231,WHT,20,108.D8,AF0182:31,BOP PANEL,108.D8,,,,
AF0182:33,BOP PANEL,SC,AF0182N,WHT,20,30.C3,AF0183:16,BOP PANEL,30.C4,,,,
AF0182:51,BOP PANEL,SC,AF0182P,WHT,20,30.C3,AF0183:34,BOP PANEL,30.C4,,,,
AF0183:33,BOP PANEL,SC,AF0183N,WHT,20,30.C4,AF0184:16,BOP PANEL,30.C5,,,,
AF0183:51,BOP PANEL,SC,AF0183P,WHT,20,30.C4,AF0184:34,BOP PANEL,30.C5,,,,
AF0184:01,BOP PANEL,SC,018417,WHT,20,107.A7,AF0184:17,BOP PANEL,107.A7,,,,
AF0184:03,BOP PANEL,SC,018419,WHT,20,109.A7,AF0184:19,BOP PANEL,109.A7,,,,
AF0184:05,BOP PANEL,SC,018421,WHT,20,109.C7,AF0184:21,BOP PANEL,109.C7,,,,
AF0184:07,BOP PANEL,SC,018423,WHT,20,109.D7,AF0184:23,BOP PANEL,109.D7,,,,
AF0184:09,BOP PANEL,SC,018425,WHT,20,109.D7,AF0184:25,BOP PANEL,109.D7,,,,
AF0184:33,BOP PANEL,SC,AF0184N,WHT,20,30.C5,AF0185:16,BOP PANEL,30.C5,,,,
AF0184:51,BOP PANEL,SC,AF0184P,WHT,20,30.C5,AF0185:34,BOP PANEL,30.C5,,,,
AF0185:33,BOP PANEL,SC,AF0185N,WHT,20,30.C5,AF0186:16,BOP PANEL,30.C6,,,,
AF0185:51,BOP PANEL,SC,AF0185P,WHT,20,30.C5,AF0186:34,BOP PANEL,30.C6,,,,
AF0186:33,BOP PANEL,SC,AF0186N,WHT,20,30.C6,AF0187:16,BOP PANEL,30.C6,,,,
AF0186:51,BOP PANEL,SC,AF0186P,WHT,20,30.C6,AF0187:34,BOP PANEL,30.C6,,,,
AU0140:COM,BOP PANEL,SC,0V,WHT,14,30.A2,XT0140:14,BOP PANEL,30.A5,,,,
AU0140:V+,BOP PANEL,SC,FU0140,WHT,14,30.A2,FU0140:LD,BOP PANEL,30.B1,,,,
AU0180:COM,BOP PANEL,SC,0V,WHT,14,30.C2,XT0180:9,BOP PANEL,30.D1,,,,
AU0180:V+,BOP PANEL,SC,FU0180,WHT,14,30.C2,FU0180:LD,BOP PANEL,30.D1,,,,
FU0140:LI,BOP PANEL,SC,FU0570,WHT,14,30.B1,FU0141:LI,BOP PANEL,30.B1,,,,
FU0140:LI,BOP PANEL,SC,FU0570,WHT,14,30.B1,FU0570:LD,BOP PANEL,30.A4,,,,
FU0141:LI,BOP PANEL,SC,FU0570,WHT,14,30.B1,FU0144:LI,BOP PANEL,30.C1,,,,
FU0144:LD,BOP PANEL,SC,FU0144,WHT,16,30.C1,XT0140:17,BOP PANEL,31.C1,,,,
FU0144:LI,BOP PANEL,SC,FU0570,WHT,14,30.C1,FU0180:LI,BOP PANEL,30.D1,,,,
FU0180:LI,BOP PANEL,SC,FU0570,WHT,14,30.D1,FU0181:LI,BOP PANEL,30.D1,,,,
FU0570:LI,BOP PANEL,SC,FU0136,WHT,14,30.A4,XT0140:13,BOP PANEL,30.A5,,,,
FU0741:LI,BOP PANEL,SC,S510P,WHT,16,36.A6,XT0180:11,BOP PANEL,36.A5,,,,
FU0742:LI,BOP PANEL,SC,S511P,WHT,16,36.A6,XT0180:13,BOP PANEL,36.A5,,,,
FU0743:LI,BOP PANEL,SC,S541P,WHT,16,36.B6,XT0180:15,BOP PANEL,36.B5,,,,
FU0744:LI,BOP PANEL,SC,S512BP,WHT,16,36.C6,XT0180:17,BOP PANEL,36.C5,,,,
FU0745:LD,BOP PANEL,SC,ZSC5020A60P,WHT,16,104.A6,XT0180:1,BOP PANEL,104.A5,,,,
FU0746:LD,BOP PANEL,SC,ZSO5020A60P,WHT,16,104.B6,XT0180:3,BOP PANEL,104.B5,,,,
FU0747:LD,BOP PANEL,SC,XY5020A11P,WHT,16,105.D6,XT0180:5,BOP PANEL,105.D5,,,,
FU0748:LD,BOP PANEL,SC,XY5020A14P,WHT,16,105.D6,XT0180:7,BOP PANEL,105.D5,,,,
FU7401:LD,BOP PANEL,SC,ZSC1190A20P,WHT,16,91.A6,XT0180:22,BOP PANEL,91.A5,,,,
FU7402:LD,BOP PANEL,SC,ZSO1190A20P,WHT,16,91.B6,XT0180:24,BOP PANEL,91.B5,,,,
FU7403:LD,BOP PANEL,SC,T5631FCP,WHT,16,94.A6,XT0140:38,BOP PANEL,94.A5,,,,
FU7404:LD,BOP PANEL,SC,T5631FOP,WHT,16,94.B6,XT0140:40,BOP PANEL,94.B5,,,,
FU7405:LD,BOP PANEL,SC,L5672P,WHT,16,94.C6,XT0140:45,BOP PANEL,94.C5,,,,
FU7406:LD,BOP PANEL,SC,FU7406,WHT,16,101.A6,KA0541:11,BOP PANEL,101.A5,,,,
FU7407:LD,BOP PANEL,SC,DVFO564P,WHT,16,101.A6,XT0140:85,BOP PANEL,101.A5,,,,
FU7408:LD,BOP PANEL,SC,DVFC564P,WHT,16,101.B6,XT0140:87,BOP PANEL,101.B5,,,,
FU7409:LD,BOP PANEL,SC,VVFO560P,WHT,16,103.A6,XT0140:7,BOP PANEL,103.A4,,,,
FU7410:LD,BOP PANEL,SC,VVFC560P,WHT,16,103.B6,XT0140:9,BOP PANEL,103.B4,,,,
